pc_elapsed_s,pc_unix_s,frame_index,roll_deg,pitch_deg,yaw_deg,range_height_m,fc_time_s,vel_est_x_m_s,vel_est_y_m_s,coax_roll_rate_kd,coax_pitch_rate_kd,coax_yaw_angle_kp,coax_yaw_rate_kd,vel_loop_x_kp,vel_loop_y_kp,vel_loop_x_ki,vel_loop_y_ki,vel_loop_x_kd,vel_loop_y_kd,vel_loop_enable
7.277192,1784371369.426758,287,-2.93305874,-3.41169548,-10.125206,0.450000018,615.05304,-0.000288925483,0.00016508947,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.277192,1784371369.426758,288,-2.93472624,-3.40968847,-10.1257133,0.450000018,615.078003,-0.000297115854,0.000194975597,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.308218,1784371369.457783,289,-2.93536615,-3.41012812,-10.1269264,0.450000018,615.103027,-0.000241049827,0.000235091851,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.339218,1784371369.488783,290,-2.93665314,-3.41423082,-10.1272602,0.450000018,615.128052,-0.000291684904,0.000275627885,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.370410,1784371369.519976,291,-2.93559432,-3.41300726,-10.1280937,0.450000018,615.153015,-0.000343575695,0.00028462123,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.402251,1784371369.551816,292,-2.93636012,-3.41195583,-10.1289902,0.450000018,615.17804,-0.000373812974,0.000339889579,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.402251,1784371369.551816,293,-2.93666077,-3.41543579,-10.1293774,0.450000018,615.203003,-0.000456996582,0.000325667002,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.433417,1784371369.582982,294,-2.93705177,-3.41677523,-10.1293736,0.450000018,615.228027,-0.000549247197,0.000383943465,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.464355,1784371369.613920,295,-2.93922377,-3.4157176,-10.1300144,0.450000018,615.253052,-0.000555072504,0.000517361448,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.495037,1784371369.644603,296,-2.93931818,-3.41352081,-10.1306877,0.450000018,615.278015,-0.000452973181,0.000520335336,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.527030,1784371369.676596,297,-2.93638992,-3.417624,-10.1310482,0.450000018,615.30304,-0.00044512286,0.000504467171,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.527030,1784371369.676596,298,-2.93446422,-3.41825581,-10.1318798,0.450000018,615.328003,-0.000445146638,0.000431950175,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.558031,1784371369.707597,299,-2.93346882,-3.42390394,-10.1325531,0.450000018,615.353027,-0.00055168278,0.000364223961,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.589038,1784371369.738603,300,-2.93336105,-3.42251444,-10.1333389,0.450000018,615.378052,-0.000615444442,0.000414082198,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.621037,1784371369.770603,301,-2.93241835,-3.41894197,-10.1340714,0.450000018,615.403015,-0.000453488959,0.000364894076,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.653162,1784371369.802727,302,-2.93358755,-3.42034054,-10.1345196,0.450000018,615.42804,-0.00044638713,0.000432846136,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.653162,1784371369.802727,303,-2.93561101,-3.42089462,-10.1349468,0.450000018,615.453003,-0.000542857917,0.000560348679,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.684132,1784371369.833698,304,-2.93604159,-3.42221689,-10.1353951,0.450000018,615.478027,-0.000525635842,0.000591816555,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.716238,1784371369.865803,305,-2.93426323,-3.42148018,-10.1364784,0.450000018,615.503052,-0.000560605898,0.000566387433,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.748032,1784371369.897597,306,-2.93505502,-3.42337704,-10.1369972,0.450000018,615.528015,-0.000524290022,0.000523470051,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.779038,1784371369.928604,307,-2.93643904,-3.42484665,-10.1380196,0.450000018,615.55304,-0.000552030688,0.000488507969,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.779038,1784371369.928604,308,-2.93572068,-3.42671251,-10.1388474,0.450000018,615.578003,-0.000558010652,0.000464556651,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.811236,1784371369.960801,309,-2.93606281,-3.42603397,-10.13978,0.450000018,615.603027,-0.000532905688,0.000422292913,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.842169,1784371369.991734,310,-2.93768096,-3.42300892,-10.1404133,0.450000018,615.628052,-0.000440382748,0.000446757971,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.874032,1784371370.023598,311,-2.93862486,-3.42201662,-10.1415291,0.450000018,615.653015,-0.000329638453,0.000426351093,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.905165,1784371370.054731,312,-2.93752289,-3.42056942,-10.1423168,0.450000018,615.67804,-0.000240825175,0.000367501692,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.905165,1784371370.054731,313,-2.93958473,-3.42049503,-10.1430912,0.450000018,615.703003,-0.000216957516,0.000409477187,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.936802,1784371370.086368,314,-2.93977547,-3.419765,-10.1436253,0.450000018,615.728027,-0.000149724481,0.000487885176,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.967243,1784371370.116808,315,-2.93895292,-3.42093182,-10.1438732,0.450000018,615.753052,-0.000176860805,0.000440564094,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
7.998240,1784371370.147806,316,-2.93734956,-3.42133713,-10.1441288,0.450000018,615.778015,-0.000205016171,0.000376332464,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.029232,1784371370.178797,317,-2.9370656,-3.41939592,-10.1450615,0.450000018,615.80304,-0.000227775367,0.000418212643,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.029232,1784371370.178797,318,-2.93617964,-3.41883183,-10.1452312,0.450000018,615.828003,-0.000153158689,0.0003482053,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.061240,1784371370.210805,319,-2.93735194,-3.41876554,-10.1458073,0.450000018,615.853027,-0.000265827199,0.000488389516,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.093285,1784371370.242851,320,-2.93517303,-3.41706467,-10.1464252,0.450000018,615.878052,-0.000214837317,0.000420398952,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.125158,1784371370.274723,321,-2.93489385,-3.4160943,-10.1473331,0.450000018,615.903015,-0.000216713772,0.000435364287,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.125158,1784371370.274723,322,-2.93560982,-3.41433334,-10.1478825,0.450000018,615.92804,-0.000135499591,0.000396002695,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.155923,1784371370.305488,323,-2.9375875,-3.41996861,-10.1484547,0.450000018,615.953003,-0.00029118266,0.000521988492,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.187845,1784371370.337411,324,-2.93718529,-3.4173398,-10.1493759,0.450000018,615.978027,-0.000376602053,0.000575407117,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.219854,1784371370.369420,325,-2.93871713,-3.41747236,-10.1502323,0.450000018,616.003052,-0.000307924231,0.000567301526,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.250852,1784371370.400418,326,-2.93915248,-3.41644001,-10.1504517,0.450000018,616.028015,-0.000370490714,0.000628690701,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.250852,1784371370.400418,327,-2.93822861,-3.41002941,-10.1511612,0.450000018,616.05304,-0.00036570715,0.000756726193,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.281857,1784371370.431422,328,-2.93861127,-3.40640306,-10.1521225,0.450000018,616.078003,-0.000261711684,0.000780276314,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.313387,1784371370.462953,329,-2.9392364,-3.40719414,-10.1527195,0.450000018,616.103027,-0.000341144128,0.000877196027,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.345392,1784371370.494957,330,-2.93986821,-3.41115999,-10.1533852,0.450000018,616.128052,-0.000534706167,0.000968599226,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.376580,1784371370.526146,331,-2.93902874,-3.41179228,-10.1539669,0.450000018,616.153015,-0.000858384767,0.00109810359,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.376580,1784371370.526146,332,-2.93910837,-3.40800571,-10.1544418,0.450000018,616.17804,-0.000828032207,0.00110213994,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.408376,1784371370.557942,333,-2.93904281,-3.40989017,-10.1553478,0.450000018,616.203003,-0.000879857573,0.00114654505,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.439385,1784371370.588950,334,-2.93844461,-3.40865421,-10.1559277,0.450000018,616.228027,-0.000886363967,0.00111884566,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.470940,1784371370.620506,335,-2.93747807,-3.40563726,-10.1566086,0.450000018,616.253052,-0.000723844161,0.00098778971,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.502252,1784371370.651818,336,-2.9388783,-3.4042058,-10.1572018,0.450000018,616.278015,-0.000611297612,0.000936197117,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.502252,1784371370.651818,337,-2.93707204,-3.40281057,-10.1579666,0.450000018,616.30304,-0.000547975884,0.000911946408,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.533497,1784371370.683062,338,-2.93771315,-3.40651941,-10.1586838,0.450000018,616.328003,-0.000585674949,0.000819721259,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.564486,1784371370.714051,339,-2.93430114,-3.40710545,-10.159214,0.450000018,616.353027,-0.000635675795,0.000697664917,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.596493,1784371370.746059,340,-2.93439722,-3.40584087,-10.1600456,0.450000018,616.378052,-0.000690582208,0.000646667206,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.627215,1784371370.776781,341,-2.93548131,-3.4050169,-10.160656,0.450000018,616.403015,-0.000657130964,0.000645895081,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.627215,1784371370.776781,342,-2.93499994,-3.40944958,-10.1612568,0.450000018,616.42804,-0.00080742588,0.000709450454,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.658217,1784371370.807782,343,-2.93531203,-3.41036367,-10.1620464,0.450000018,616.453003,-0.000818780391,0.000656088814,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.689499,1784371370.839064,344,-2.93608427,-3.41358566,-10.1628456,0.450000018,616.478027,-0.000895435922,0.000652905379,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.720704,1784371370.870269,345,-2.93735862,-3.40922356,-10.1631889,0.450000018,616.503052,-0.000785678043,0.000670239213,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.752723,1784371370.902288,346,-2.93384767,-3.40988827,-10.1644821,0.450000018,616.528015,-0.000699396012,0.000589587784,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.752723,1784371370.902288,347,-2.93479013,-3.41165781,-10.165369,0.450000018,616.55304,-0.000737800496,0.000566568342,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.784512,1784371370.934078,348,-2.93416786,-3.41495466,-10.1662064,0.450000018,616.578003,-0.000756865484,0.000559183361,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.815703,1784371370.965268,349,-2.93195271,-3.41474962,-10.1669502,0.450000018,616.603027,-0.00084064703,0.000563323731,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.846626,1784371370.996191,350,-2.93213439,-3.41186142,-10.1674023,0.450000018,616.628052,-0.000713116315,0.000488441437,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.878625,1784371371.028190,351,-2.93294311,-3.41635561,-10.1683292,0.450000018,616.653015,-0.000674785348,0.000466342608,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.878625,1784371371.028190,352,-2.93292189,-3.41714239,-10.1687584,0.450000018,616.67804,-0.000787372759,0.00051894522,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.910503,1784371371.060068,353,-2.93276167,-3.41876221,-10.1693954,0.450000018,616.703003,-0.000741190161,0.00048681887,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.941613,1784371371.091178,354,-2.9315238,-3.41799974,-10.1695557,0.450000018,616.728027,-0.000708612322,0.000420819706,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
8.972562,1784371371.122128,355,-2.9324646,-3.41626596,-10.1707191,0.450000018,616.753052,-0.000704514387,0.000528532953,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.004019,1784371371.153584,356,-2.92986846,-3.41137505,-10.1713181,0.450000018,616.778015,-0.000529598154,0.000446729624,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.004019,1784371371.153584,357,-2.93143702,-3.41031361,-10.1725502,0.450000018,616.80304,-0.000380958751,0.000409618573,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.035399,1784371371.184965,358,-2.93254566,-3.41462994,-10.1730843,0.450000018,616.828003,-0.000418799609,0.000433407899,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.066435,1784371371.216001,359,-2.93400502,-3.41985178,-10.1739082,0.450000018,616.853027,-0.000688096043,0.000558410771,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.097235,1784371371.246800,360,-2.9361372,-3.41937065,-10.1745358,0.450000018,616.878052,-0.0007645929,0.000596875907,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.128493,1784371371.278059,361,-2.93940496,-3.41460514,-10.1756592,0.450000018,616.903015,-0.000684230239,0.000737911789,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.128493,1784371371.278059,362,-2.9373138,-3.41631174,-10.1757469,0.450000018,616.92804,-0.000703228987,0.000783906842,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.159678,1784371371.309244,363,-2.93655682,-3.41980743,-10.176178,0.450000018,616.953003,-0.000845033908,0.000774763466,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.190674,1784371371.340240,364,-2.93718743,-3.41817665,-10.1768951,0.450000018,616.978027,-0.000833998143,0.000748953025,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.221982,1784371371.371547,365,-2.93616605,-3.41789818,-10.1775112,0.450000018,617.003052,-0.000713480404,0.000699049211,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.253494,1784371371.403060,366,-2.93713522,-3.42062187,-10.1782207,0.450000018,617.028015,-0.000728828833,0.000659882964,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.253494,1784371371.403060,367,-2.94011354,-3.42321968,-10.1790543,0.450000018,617.05304,-0.000694816175,0.000672448776,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.284506,1784371371.434071,368,-2.94270468,-3.42455387,-10.17976,0.450000018,617.078003,-0.000749117928,0.000734192203,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.315642,1784371371.465207,369,-2.94355202,-3.42632198,-10.1800613,0.450000018,617.103027,-0.000688637723,0.000833337661,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.346639,1784371371.496204,370,-2.94134474,-3.42650032,-10.1803188,0.450000018,617.128052,-0.000671019661,0.000745420984,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.377643,1784371371.527209,371,-2.9390893,-3.42517519,-10.1809883,0.450000018,617.153015,-0.000599608757,0.000575375976,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.377643,1784371371.527209,372,-2.93815231,-3.42038774,-10.1819992,0.450000018,617.17804,-0.00042838254,0.000463024975,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.409643,1784371371.559208,373,-2.93880606,-3.42003822,-10.183012,0.450000018,617.203003,-0.000286499184,0.000451289408,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.441640,1784371371.591205,374,-2.93805122,-3.4210124,-10.1832981,0.450000018,617.228027,-0.00033023578,0.000391118665,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.471802,1784371371.621367,375,-2.93816233,-3.41950893,-10.1836586,0.450000018,617.253052,-0.000274108927,0.000337287784,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.503840,1784371371.653405,376,-2.93886185,-3.42193985,-10.1845455,0.450000018,617.278015,-0.000280547538,0.000349529,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.503840,1784371371.653405,377,-2.93732786,-3.41881371,-10.1852455,0.450000018,617.30304,-0.000304087764,0.000394015515,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.534840,1784371371.684405,378,-2.93364239,-3.41970539,-10.1858559,0.450000018,617.328003,-0.000243708288,0.00027255874,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.566841,1784371371.716406,379,-2.93201876,-3.42490816,-10.1866703,0.450000018,617.353027,-0.00039821153,0.000257425796,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.598843,1784371371.748408,380,-2.93369579,-3.42108202,-10.1873741,0.450000018,617.378052,-0.000450928608,0.000312253891,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.630840,1784371371.780406,381,-2.93323851,-3.41704226,-10.1878605,0.450000018,617.403015,-0.000277264044,0.000321333937,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.630840,1784371371.780406,382,-2.93470955,-3.41685343,-10.1883717,0.450000018,617.42804,-0.000189322673,0.000319565705,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.662843,1784371371.812408,383,-2.93693042,-3.41773939,-10.1889286,0.450000018,617.453003,-0.000210986138,0.000347155699,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.694841,1784371371.844407,384,-2.93763328,-3.4212842,-10.1899567,0.450000018,617.478027,-0.0002744823,0.000395996816,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.725963,1784371371.875528,385,-2.93767333,-3.42570686,-10.1904182,0.453500003,617.503052,-0.000460106909,0.000403514918,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.757957,1784371371.907523,386,-2.93752384,-3.42433834,-10.1911201,0.452275008,617.528015,-0.000481068739,0.000396068499,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.757957,1784371371.907523,387,-2.93644714,-3.42179632,-10.1918411,0.450961173,617.55304,-0.000356137287,0.000329445116,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.789834,1784371371.939399,388,-2.93724442,-3.4198513,-10.1926823,0.450624764,617.578003,-0.000266831194,0.000328087131,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.820840,1784371371.970405,389,-2.9385674,-3.4204855,-10.1931171,0.450406104,617.603027,-0.000212470506,0.000342811807,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.852843,1784371372.002408,390,-2.93788433,-3.42239285,-10.1933289,0.450263977,617.628052,-0.00026526046,0.000330721494,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.852843,1784371372.002408,391,-2.94008732,-3.41861391,-10.194519,0.450111538,617.653015,-0.000218959816,0.000340164726,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.884032,1784371372.033597,392,-2.9411056,-3.41990614,-10.1951694,0.450072497,617.67804,-0.00014653134,0.00037661448,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.915034,1784371372.064599,393,-2.94020534,-3.41845226,-10.1956444,0.450047106,617.703003,-0.000157838178,0.000349217182,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.945959,1784371372.095525,394,-2.94252825,-3.41789722,-10.1963692,0.450030625,617.728027,-9.80319674e-05,0.00036818831,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
9.976840,1784371372.126406,395,-2.94135761,-3.42408895,-10.1973076,0.450019896,617.753052,-0.000201111892,0.000338599377,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.009001,1784371372.158566,396,-2.94307637,-3.42712402,-10.1981144,0.450008392,617.778015,-0.000375260046,0.000338081823,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.009001,1784371372.158566,397,-2.94039011,-3.42782259,-10.1988163,0.453505456,617.80304,-0.000400880497,0.000281694054,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.039398,1784371372.188963,398,-2.94112945,-3.42722893,-10.1993542,0.452278554,617.828003,-0.000375591277,0.000246040057,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.071272,1784371372.220837,399,-2.94097567,-3.428442,-10.2000675,0.451481044,617.853027,-0.000349309499,0.000233331884,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.103280,1784371372.252846,400,-2.94104028,-3.42636395,-10.2007713,0.450625718,617.878052,-0.000297492079,0.000219421112,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.103280,1784371372.252846,401,-2.94033432,-3.42466116,-10.2012539,0.4504067,617.903015,-0.000169854655,0.000167419988,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.134140,1784371372.283705,402,-2.93959618,-3.42760372,-10.2019386,0.450264364,617.92804,-0.000246261683,0.000155567104,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.166139,1784371372.315705,403,-2.93912983,-3.42795563,-10.202467,0.450171828,617.953003,-0.000279973669,0.000106849569,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.198132,1784371372.347697,404,-2.93818521,-3.42488432,-10.2032413,0.450072587,617.978027,-0.000201734336,9.72997659e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.230142,1784371372.379708,405,-2.9373312,-3.42262745,-10.2041111,0.450047165,618.003052,-8.56369734e-05,4.070875e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.230142,1784371372.379708,406,-2.93775964,-3.42026138,-10.2050209,0.450030655,618.028015,7.02443285e-05,9.73026981e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.262141,1784371372.411706,407,-2.93764973,-3.42043161,-10.2058144,0.450019926,618.05304,0.000116129435,9.3469258e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.293661,1784371372.443226,408,-2.93878174,-3.41999674,-10.2063446,0.450012952,618.078003,0.000104785584,0.000127906431,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.323913,1784371372.473478,409,-2.93984294,-3.41658878,-10.2068253,0.450005472,618.103027,0.000138736475,0.000146593433,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.354920,1784371372.504486,410,-2.94170117,-3.41679621,-10.2072525,0.450003564,618.128052,0.000200204799,0.000216429078,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.354920,1784371372.504486,411,-2.94043088,-3.41836882,-10.2081566,0.450002313,618.153015,0.000106628315,0.00018325205,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.386921,1784371372.536487,412,-2.94070816,-3.41337967,-10.2088203,0.450001508,618.17804,0.000224845906,0.000192664549,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.418910,1784371372.568476,413,-2.93848634,-3.41468382,-10.2092361,0.450000614,618.203003,0.00023704156,0.000173140783,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.449922,1784371372.599487,414,-2.93658924,-3.41372299,-10.2099133,0.450000405,618.228027,0.000238404275,0.000103084225,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.481925,1784371372.631490,415,-2.93531346,-3.41523647,-10.2105465,0.450000256,618.253052,0.000188452585,1.47819574e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.481925,1784371372.631490,416,-2.93674445,-3.41820812,-10.2112274,0.450000167,618.278015,8.66137707e-05,4.22343837e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.513537,1784371372.663102,417,-2.93697357,-3.41828299,-10.2116013,0.450000107,618.30304,4.9449809e-05,4.95224522e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.558650,1784371372.708216,418,-2.93808675,-3.42143583,-10.2122383,0.450000048,618.328003,-2.70513592e-05,9.79879333e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.558650,1784371372.708216,419,-2.93875313,-3.42310143,-10.2132568,0.450000018,618.353027,-0.000111319736,0.000101046222,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.589604,1784371372.739169,420,-2.93965244,-3.42381048,-10.2136574,0.450000018,618.378052,-0.000142016288,0.000111361856,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.620737,1784371372.770303,421,-2.93858004,-3.41492844,-10.2146969,0.450000018,618.403015,6.1010538e-05,7.76892048e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.651531,1784371372.801096,422,-2.93752909,-3.41691542,-10.2153187,0.450000018,618.42804,0.000171079926,5.03128831e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
10.651531,1784371372.801096,423,-2.93710899,-3.41809273,-10.2156754,0.450000018,618.453003,8.03906223e-05,1.14223103e-05,0.5,0.5,1,0.150000006,4.94999981,4.80999994,0,0,0,0,1
