Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
0.384515250,0,0,1,1,1
0.384815875,0,1,1,1,1
0.385116500,0,0,1,1,1
0.385719625,0,1,1,1,1
0.386020250,0,0,1,1,1
0.386623375,0,1,1,1,1
0.386923875,0,0,1,1,1
0.387527000,0,1,1,1,1
0.387827625,0,0,1,1,1
0.388430750,0,1,1,1,1
0.388731375,0,0,1,1,1
0.389332500,0,1,1,1,1
0.389635125,0,0,1,1,1
0.389936250,0,0,0,1,1
0.390236750,0,1,0,1,1
0.390539375,0,0,0,1,1
0.391140500,0,1,0,1,1
0.391443125,0,0,0,1,1
0.392044250,0,1,0,1,1
0.392344750,0,0,0,1,1
0.392948000,0,1,0,1,1
0.393248500,0,0,0,1,1
0.393851750,0,1,0,1,1
0.394152250,0,0,0,1,1
0.394755500,0,1,0,1,1
0.395056000,0,0,0,1,1
0.395659125,0,1,0,1,1
0.395959750,0,0,0,1,1
0.396562875,0,1,0,1,1
0.396863500,0,0,0,1,1
0.397466500,1,0,0,1,1
0.403404500,0,0,0,1,1
0.404005750,0,1,0,1,1
0.404306250,0,0,0,1,1
0.404909375,0,1,0,1,1
0.405210000,0,0,0,1,1
0.405512750,0,0,1,1,1
0.405813250,0,1,1,1,1
0.406114000,0,0,1,1,1
0.406717000,0,1,1,1,1
0.407017625,0,0,1,1,1
0.407620750,0,1,1,1,1
0.407921375,0,0,1,1,1
0.408524500,0,1,1,1,1
0.408825125,0,0,1,1,1
0.409428250,0,1,1,1,1
0.409728875,0,0,1,1,1
0.410329875,0,1,1,1,1
0.410632625,0,0,1,1,1
0.410933625,0,0,0,1,1
0.411234250,0,1,0,1,1
0.411536875,0,0,0,1,1
0.412138000,0,1,0,1,1
0.412440500,0,0,0,1,1
0.413041750,0,1,0,1,1
0.413342250,0,0,0,1,1
0.413945375,0,1,0,1,1
0.414246000,0,0,0,1,1
0.414849125,0,1,0,1,1
0.415149750,0,0,0,1,1
0.415752875,0,1,0,1,1
0.416053500,0,0,0,1,1
0.416656625,0,1,0,1,1
0.416957125,0,0,0,1,1
0.417560375,0,1,0,1,1
0.417860875,0,0,0,1,1
0.418464000,1,0,0,1,1
0.424401875,0,0,0,1,1
0.425003125,0,1,0,1,1
0.425303750,0,0,0,1,1
0.425906875,0,1,0,1,1
0.426207500,0,0,0,1,1
0.426510125,0,0,1,1,1
0.426810750,0,1,1,1,1
0.427111375,0,0,1,1,1
0.427714500,0,1,1,1,1
0.428015125,0,0,1,1,1
0.428618250,0,1,1,1,1
0.428918875,0,0,1,1,1
0.429522000,0,1,1,1,1
0.429822625,0,0,1,1,1
0.430425750,0,1,1,1,1
0.430726250,0,0,1,1,1
0.431327375,0,1,1,1,1
0.431630000,0,0,1,1,1
0.431931125,0,0,0,1,1
0.432231625,0,1,0,1,1
0.432534250,0,0,0,1,1
0.433135375,0,1,0,1,1
0.433438000,0,0,0,1,1
0.434039125,0,1,0,1,1
0.434339750,0,0,0,1,1
0.434942875,0,1,0,1,1
