Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1.932332000,1,1,0,1,1
1.932332125,1,1,1,1,1
1.932332375,1,1,1,0,1
1.932633125,1,0,1,0,1
1.932935000,1,1,1,1,1
1.933538375,1,1,1,0,1
1.933839125,1,0,1,0,1
1.934140875,1,1,1,1,1
2.009909000,0,1,1,1,1
2.009909250,1,1,1,1,1
2.012211000,1,0,1,1,1
2.012512125,1,1,1,1,1
2.012512375,1,1,0,1,1
2.012813250,1,0,0,1,1
2.013115250,1,1,1,1,1
2.013116125,0,1,1,1,1
2.013417250,0,0,1,1,1
2.013718250,0,1,1,1,1
2.013718500,0,1,0,1,1
2.014020375,0,0,0,1,1
2.014024750,1,1,0,1,1
2.014024875,1,1,1,1,1
2.014321875,1,0,0,1,1
2.014322125,1,1,0,1,1
2.014322250,1,1,1,1,1
2.014322500,1,1,1,0,1
2.014623250,1,0,1,0,1
2.014925125,1,1,1,1,1
2.015528625,1,1,1,0,1
2.015829250,1,0,1,0,1
2.016131125,1,1,1,1,1
2.091899125,0,1,1,1,1
2.091899375,1,1,1,1,1
2.094201000,1,0,1,1,1
2.094502125,1,1,1,1,1
2.094502250,1,1,0,1,1
2.094803125,1,0,0,1,1
2.095105250,1,1,1,1,1
2.095106125,0,1,1,1,1
2.095407250,0,0,1,1,1
2.095708375,0,1,1,1,1
2.095708500,0,1,0,1,1
2.096010500,0,0,0,1,1
2.096014875,0,1,0,1,1
2.096015000,1,1,1,1,1
2.096312125,1,0,0,1,1
2.096312250,1,1,0,1,1
2.096312375,1,1,1,1,1
2.096312625,1,1,1,0,1
2.096613375,1,0,1,0,1
2.096915250,1,1,1,1,1
2.097518750,1,1,1,0,1
2.097819375,1,0,1,0,1
2.098121250,1,1,1,1,1
2.173889000,0,1,1,1,1
2.173889250,1,1,1,1,1
2.176191125,1,0,1,1,1
2.176492250,1,1,1,1,1
2.176492500,1,1,0,1,1
2.176793375,1,0,0,1,1
2.177095250,1,1,1,1,1
2.177096125,0,1,1,1,1
2.177397375,0,0,1,1,1
2.177698500,0,1,1,1,1
2.177698625,0,1,0,1,1
2.178000625,0,0,0,1,1
2.178002125,1,1,0,1,1
2.178002375,0,0,0,1,1
2.178004625,1,1,0,1,1
2.178004750,1,1,1,1,1
2.178302125,1,0,0,1,1
2.178302250,1,1,0,1,1
2.178302500,1,1,1,1,1
2.178302750,1,1,1,0,1
2.178603375,1,0,1,0,1
2.178905250,1,1,1,1,1
2.179508750,1,1,1,0,1
2.179809375,1,0,1,0,1
2.180111250,1,1,1,1,1
2.255879125,0,1,1,1,1
2.255879375,1,1,1,1,1
2.258181125,1,0,1,1,1
2.258482250,1,1,1,1,1
2.258482500,1,1,0,1,1
2.258783375,1,0,0,1,1
2.259085250,1,1,1,1,1
2.259086250,0,1,1,1,1
2.259387375,0,0,1,1,1
2.259688500,0,1,1,1,1
2.259688625,0,1,0,1,1
2.259990500,0,0,0,1,1
2.259992875,1,1,1,1,1
2.259993125,0,0,0,1,1
2.259995750,1,1,1,1,1
2.260292125,1,0,0,1,1
2.260292250,1,1,0,1,1
2.260292500,1,1,1,1,1
2.260292625,1,1,1,0,1
2.260593375,1,0,1,0,1
2.260895375,1,1,1,1,1
2.261498875,1,1,1,0,1
2.261799375,1,0,1,0,1
2.262101250,1,1,1,1,1
2.337869250,0,1,1,1,1
2.337869375,1,1,1,1,1
2.340171375,1,0,1,1,1
2.340472500,1,1,1,1,1
2.340472750,1,1,0,1,1
2.340773625,1,0,0,1,1
2.341075625,1,1,1,1,1
2.341076375,0,1,1,1,1
2.341377625,0,0,1,1,1
2.341678625,0,1,1,1,1
2.341678875,0,1,0,1,1
2.341980750,0,0,0,1,1
2.341983625,1,1,1,1,1
2.341983875,0,0,0,1,1
2.341984250,1,1,0,1,1
2.341984500,1,1,1,1,1
2.342282250,1,0,0,1,1
2.342282500,1,1,0,1,1
2.342282625,1,1,1,1,1
2.342282875,1,1,1,0,1
2.342583625,1,0,1,0,1
2.342885500,1,1,1,1,1
2.343488875,1,1,1,0,1
2.343789625,1,0,1,0,1
2.344091500,1,1,1,1,1
2.419859250,0,1,1,1,1
2.419859500,0,0,1,1,1
2.419859625,1,1,1,1,1
2.422161375,1,0,1,1,1
2.422462500,1,1,1,1,1
2.422462750,1,1,0,1,1
2.422763625,1,0,0,1,1
2.423065500,1,1,1,1,1
2.423066375,0,1,1,1,1
2.423367500,0,0,1,1,1
2.423668625,0,1,1,1,1
2.423668875,0,1,0,1,1
