"host_time_s","stage","timestamp_us","sequence","raw_temperature","raw_accel_x","raw_accel_y","raw_accel_z","raw_gyro_x","raw_gyro_y","raw_gyro_z","temperature_c","accel_x_g","accel_y_g","accel_z_g","gyro_x_dps","gyro_y_dps","gyro_z_dps","roll_deg","pitch_deg","yaw_deg","roll_acc_deg","pitch_acc_deg","roll_gyro_deg","pitch_gyro_deg","roll_residual_deg","pitch_residual_deg","accel_norm_g","accel_residual_deg","dt_ms","gyro_bias_ready","imu_data_ready_count","imu_poll_ready_count"
"7.0139429","shake","1057183498","1045551","394","-28","8107","-150","-1","-2","11","28.07813","0.009767913","0.00654099","0.9938879","-0.32471","-0.3296829","0.2478778","-0.1868501","2.284143","43.91571","0.3776668","0.6112499","-0.2427548","3.140236","0.6204216","-2.528986","0.9936189","2.603976","1.008","1","1045552","0"
"7.0350901","shake","1057204667","1045573","380","-58","8111","-64","9","8","-7","27.96875","0.01071954","0.005817804","0.992731","0.265285","-0.6423742","0.3164045","-0.1877178","2.273823","43.9089","0.3357725","0.618647","-0.2436225","3.129916","0.579395","-2.511269","0.992806","2.593552","1.008","1","1045574","0"
"7.040055","shake","1057209708","1045577","404","-48","8125","-171","5","10","-8","28.15625","0.01312889","0.006517021","0.992617","0.2874724","-0.5484313","0.5364492","-0.1890038","2.27068","43.91136","0.36458","0.8678012","-0.2449085","3.126773","0.6094885","-2.258971","0.9927022","2.33975","1.007","1","1045578","0"
"7.0445098","shake","1057213739","1045582","370","-121","8160","-204","-9","-7","-6","27.89063","0.02034135","0.008976283","0.9937083","0.2483082","-0.2387798","0.2787724","-0.1900179","2.269222","43.9131","0.5175453","1.172641","-0.2459226","3.125315","0.7634679","-1.952674","0.993957","2.083242","1.009","1","1045583","0"
"7.049003","shake","1057218781","1045586","400","-89","8159","-210","-17","-29","2","28.125","0.0227032","0.009717082","0.995075","0.09427822","-0.04230496","-0.2906223","-0.1906922","2.268692","43.91251","0.5843902","1.291226","-0.2466446","3.124869","0.8310348","-1.833642","0.995483","2.013173","1.009","1","1045587","0"
"7.0665761","shake","1057236932","1045604","402","-58","8174","-69","-18","5","8","28.14063","0.009837399","0.007974053","0.9944438","-0.2318573","0.2796092","0.2729755","-0.1877105","2.276786","43.90711","0.431013","0.5848386","-0.2433942","3.13311","0.6744072","-2.548271","0.9949016","2.636003","1.008","1","1045605","0"
"7.0715245","shake","1057240966","1045608","390","-83","8158","-79","-11","0","4","28.07813","0.01078133","0.007994101","0.9954014","-0.1106627","0.008004878","0.2939096","-0.1868482","2.277414","43.9087","0.4601344","0.6205341","-0.2427529","3.133507","0.7028873","-2.512972","0.9954919","2.609421","1.008","1","1045610","0"
"7.0826345","shake","1057253063","1045620","394","-9","8124","-145","0","-28","-3","28.07813","0.01426862","0.003284034","0.9929028","0.1010047","-0.3705185","-0.5114164","-0.186991","2.275117","43.90703","0.1895056","0.823314","-0.2428957","3.13121","0.4324012","-2.307896","0.9930107","2.322015","1.008","1","1045621","0"
"7.0980308","shake","1057268186","1045635","392","-27","8135","-126","0","-8","-3","28.0625","0.01435223","0.007264122","0.9937567","0.1289883","-0.3925641","0.1483793","-0.189962","2.267822","43.90619","0.3969584","0.8176818","-0.2460022","3.12352","0.6429607","-2.305838","0.9940781","2.393802","1.006","1","1045636","0"
"7.1029081","shake","1057272213","1045639","392","-37","8107","-165","-2","-20","-1","28.0625","0.01599713","0.006761828","0.9926953","0.1219092","-0.3850904","-0.1613881","-0.1906429","2.265856","43.90618","0.3902691","0.9232113","-0.2465476","3.121949","0.6368167","-2.198738","0.9928472","2.289101","1.008","1","1045641","0"
"7.1140729","shake","1057284313","1045651","384","-78","8182","-66","-19","-22","3","28","0.01607063","0.009461483","0.9956788","-0.02446453","0.07043269","-0.5074142","-0.1910282","2.265191","43.90081","0.5135816","0.8634306","-0.2469223","3.121423","0.7605039","-2.257992","0.9962462","2.382624","1.008","1","1045652","0"
"7.1192441","shake","1057289355","1045656","406","-55","8128","-63","-23","-12","2","28.17188","0.01293817","0.006870273","0.9937528","-0.02779983","0.2656828","-0.1851033","-0.1908872","2.266252","43.89939","0.3961059","0.7459028","-0.2467919","3.122344","0.6615659","-2.436915","0.9938147","2.525119","1.008","1","1045657","0"
"7.1447586","shake","1057314564","1045681","400","-33","8126","-98","12","-24","-5","28.1875","0.01059991","0.005684934","0.9929224","0.2683845","-0.7888427","-0.456433","-0.1953058","2.256292","43.8923","0.3280409","0.6116262","-0.2512105","3.112385","0.5792514","-2.500759","0.9929952","2.566968","1.008","1","1045682","0"
"7.1500558","shake","1057319601","1045686","388","-122","8167","-80","19","-22","-6","28.15625","0.01133402","0.009320372","0.9945291","0.2645939","-0.9586107","-0.434525","-0.1968366","2.251723","43.89008","0.5369399","0.6529068","-0.2527413","3.107816","0.7896812","-2.454909","0.9946374","2.578793","1.009","1","1045688","0"
"7.1552446","shake","1057324643","1045691","406","-113","8139","-136","17","-27","-7","28.21875","0.01452592","0.01091758","0.9946516","0.2583576","-0.9355686","-0.4869192","-0.1982814","2.246853","43.88786","0.6288697","0.8366394","-0.2541861","3.102946","0.8830558","-2.266306","0.9948176","2.432269","1.009","1","1045692","0"
"7.1609929","shake","1057330694","1045697","388","-62","8123","-167","8","-32","3","28.03125","0.01716338","0.009548922","0.9937708","0.04555031","-0.7262762","-0.623949","-0.19904","2.242167","43.88482","0.5213871","0.9889917","-0.2549447","3.098259","0.7763318","-2.109267","0.9937089","2.247599","1.007","1","1045698","0"
"7.1763308","shake","1057345817","1045713","388","-89","8171","-72","-4","-24","11","28.03125","0.01213302","0.008687034","0.9957549","-0.2154322","-0.2590031","-0.5095543","-0.1973729","2.237782","43.87606","0.4998397","0.6980735","-0.2532776","3.093875","0.7531172","-2.395801","0.9958667","2.534953","1.009","1","1045714","0"
"7.181258","shake","1057350857","1045717","402","-36","8127","-111","-3","-24","7","28.07813","0.01268656","0.007053316","0.9943168","-0.183527","-0.3885537","-0.4302817","-0.1964591","2.235865","43.87397","0.4064283","0.7309832","-0.2523637","3.091958","0.658792","-2.360974","0.9944227","2.451164","1.009","1","1045719","0"
"7.1918063","shake","1057361948","1045728","390","-67","8146","-185","7","-15","2","28.04688","0.01935364","0.007527794","0.9932458","-0.0370352","-0.5743467","-0.2931556","-0.1957224","2.231639","43.87041","0.4343837","1.149657","-0.251629","3.087172","0.6860126","-1.937515","0.9939842","2.055378","1.008","1","1045729","0"
"7.2070511","shake","1057377068","1045743","416","-54","8121","-136","-3","-15","-1","28.25","0.01594414","0.008009802","0.9935755","0.08875583","-0.3335268","-0.1639263","-0.1972252","2.225653","43.86774","0.4077731","0.9446965","-0.2531299","3.081745","0.660903","-2.137049","0.9933413","2.236911","1.008","1","1045744","0"
"7.2121517","shake","1057382109","1045748","394","-107","8175","-145","-8","-9","0","28.07813","0.01701069","0.008295495","0.9946152","0.1094179","-0.2301703","-0.0308836","-0.1979617","2.224135","43.86723","0.477859","0.9604422","-0.2538663","3.080228","0.7317253","-2.119786","0.9947895","2.242524","1.008","1","1045749","0"
"7.2222464","shake","1057392193","1045758","410","-57","8127","-183","-20","-8","2","28.20313","0.01822224","0.008975524","0.9943469","0.02408299","0.1401894","0.06875897","-0.1985","2.22395","43.86802","0.4945956","1.090388","-0.2544211","3.08021","0.7490168","-1.989822","0.9939117","2.126127","1.008","1","1045759","0"
"7.2379975","shake","1057408327","1045774","396","-70","8146","-122","-23","-13","6","28.09375","0.01576915","0.008335147","0.9944485","-0.1128155","0.2789453","-0.03872772","-0.1975386","2.228846","43.86817","0.4802235","0.9084418","-0.2534433","3.084939","0.7336668","-2.225184","0.9949001","2.353517","1.009","1","1045775","0"
"7.2435215","shake","1057413369","1045779","404","-38","8125","-125","-14","-4","4","28.15625","0.01250619","0.008126937","0.9952987","-0.09312411","0.1139913","0.1185661","-0.196909","2.229885","43.86852","0.4362919","0.7421881","-0.2528137","3.085978","0.6891056","-2.34379","0.9947046","2.442993","1.008","1","1045780","0"
"7.2540843","shake","1057424461","1045790","384","-72","8175","-122","-7","-1","-2","28","0.01385537","0.005392577","0.9947912","0.08345155","-0.1492045","0.1667435","-0.1968823","2.22929","43.86971","0.3213928","0.8037048","-0.2528857","3.085223","0.5742786","-2.281518","0.9953631","2.352684","1.009","1","1045791","0"
"7.2591644","shake","1057428495","1045795","390","-65","8140","-157","-10","-2","-6","28.04688","0.01704508","0.005255282","0.9949129","0.2189196","-0.2253107","0.2386602","-0.1976988","2.22811","43.87101","0.3026423","0.9814951","-0.2536035","3.084203","0.5562458","-2.102708","0.9950728","2.175038","1.009","1","1045796","0"
"7.2842496","shake","1057454711","1045820","394","-79","8124","-102","-16","-12","2","28.07813","0.01145789","0.01110987","0.9948441","0.07409976","0.2059571","-0.07710046","-0.2059595","2.232375","43.87449","0.639821","0.6598208","-0.2619115","3.088628","0.869988","-2.431345","0.9939827","2.582309","1.009","1","1045821","0"
"7.2892341","shake","1057458745","1045824","392","-91","8135","-114","-17","-11","8","28.0625","0.01191321","0.01023914","0.9927614","-0.1235507","0.09213264","-0.07226409","-0.2058084","2.232985","43.8742","0.6055754","0.6957566","-0.2617131","3.089077","0.8672886","-2.393321","0.9928901","2.545618","1.008","1","1045825","0"
"7.2937866","shake","1057463787","1045829","388","-63","8097","-129","-11","-14","11","28.03125","0.01387554","0.008990274","0.9908624","-0.2270729","-0.02883846","-0.1521845","-0.2050755","2.233027","43.8737","0.5198407","0.802256","-0.2609802","3.089092","0.7964979","-2.276598","0.9912543","2.41191","1.008","1","1045830","0"
"7.3145187","shake","1057484957","1045850","410","-19","8144","-146","5","-14","5","28.20313","0.01531912","0.005134661","0.9929141","-0.2085552","-0.4834045","-0.2161109","-0.1976841","2.226717","43.86864","0.2962913","0.8884829","-0.2533999","3.082342","0.5628693","-2.193859","0.9935524","2.264915","1.008","1","1045851","0"
"7.3196221","shake","1057488989","1045854","392","-66","8167","-140","4","-7","7","28.0625","0.01506717","0.007002253","0.9951087","-0.1688359","-0.4880224","-0.02363199","-0.1967852","2.224402","43.86826","0.4031649","0.9237968","-0.2526899","3.080495","0.6558548","-2.156698","0.9952627","2.254216","1.008","1","1045855","0"
"7.3240896","shake","1057494031","1045859","404","-102","8167","-118","-3","-13","7","28.15625","0.01685006","0.008533426","0.9952965","-0.1507218","-0.3522271","-0.1189133","-0.1961977","2.222824","43.86796","0.5068308","0.9362128","-0.2519681","3.078599","0.758799","-2.142386","0.9956723","2.272794","1.008","1","1045860","0"
"7.3454664","shake","1057515205","1045880","418","-86","8188","-76","-23","-8","16","28.23438","0.01490368","0.008697998","0.9961866","-0.3840182","0.2676389","0.01612803","-0.1913879","2.223985","43.86489","0.5002536","0.8570903","-0.2472926","3.080077","0.7475462","-2.222987","0.996336","2.345314","1.009","1","1045882","0"
"7.350364","shake","1057520247","1045885","390","-31","8126","-126","-25","-8","10","28.04688","0.01614118","0.006563892","0.9942573","-0.2799853","0.3163365","0.03480773","-0.1901113","2.225165","43.86506","0.3517365","0.8840952","-0.2457472","3.081626","0.5974837","-2.197531","0.9943759","2.277308","1.009","1","1045886","0"
"7.3553891","shake","1057525289","1045890","396","-25","8116","-133","-20","-7","6","28.09375","0.01521063","0.005696244","0.9931933","-0.1711863","0.2188471","0.02922036","-0.1889832","2.226668","43.86521","0.2955104","0.8868784","-0.2447532","3.08297","0.5402637","-2.196092","0.9932047","2.261571","1.009","1","1045891","0"
"7.3604287","shake","1057530331","1045895","392","-83","8166","-102","-16","-1","2","28.0625","0.01428628","0.007077851","0.9944903","-0.03268163","0.08489095","0.1640051","-0.1886448","2.227397","43.86582","0.3986422","0.8336435","-0.2445401","3.083579","0.6431823","-2.249935","0.9951838","2.340063","1.009","1","1045896","0"
"7.3765272","shake","1057546462","1045911","408","-4","8114","-135","-13","-3","-9","28.1875","0.01435848","0.004929186","0.9939961","0.3199225","0.1085036","0.2326481","-0.191965","2.228778","43.87058","0.2693504","0.8508098","-0.2478697","3.084871","0.51722","-2.234061","0.9935393","2.293152","1.008","1","1045912","0"
"7.3813344","shake","1057550522","1045916","404","-100","8178","-130","-22","0","-6","28.15625","0.01524698","0.008514838","0.995132","0.2878503","0.2336793","0.2411181","-0.1932652","2.229603","43.87161","0.4902388","0.8777601","-0.2491698","3.085696","0.7394087","-2.207936","0.9952853","2.304759","1.006","1","1045917","0"
"7.3915138","shake","1057561583","1045926","400","-38","8121","-148","-29","-4","0","28.125","0.01687383","0.008007441","0.9947577","0.06391532","0.4524308","0.1729754","-0.1949233","2.233418","43.87421","0.4406703","0.9284738","-0.2508836","3.090032","0.6915538","-2.161558","0.9944519","2.269489","1.009","1","1045927","0"
"7.4065412","shake","1057576709","1045941","412","-98","8141","-107","-26","-3","1","28.21875","0.01501468","0.008997403","0.9948987","-9.537674E-05","0.4039426","0.1987639","-0.1953883","2.240313","43.87732","0.556301","0.8243455","-0.2513255","3.09679","0.8076265","-2.272444","0.99518","2.411693","1.008","1","1045942","0"
"7.4114713","shake","1057580743","1045945","430","-42","8164","-122","-22","0","-1","28.01563","0.01457254","0.008099146","0.9956727","0.07244059","0.2590941","0.2836243","-0.195639","2.241886","43.87878","0.4660534","0.8384864","-0.2515437","3.097979","0.7175971","-2.259493","0.9958122","2.370707","1.007","1","1045946","0"
"7.422577","shake","1057592838","1045957","392","-106","8165","-100","-16","1","-2","28.0625","0.01448173","0.00757776","0.994063","0.1467033","0.1083561","0.301837","-0.1966897","2.244803","43.88241","0.4367582","0.83806","-0.2527201","3.101031","0.7316198","-2.262971","0.994565","2.378299","1.007","1","1045958","0"
"7.4535836","shake","1057624089","1045988","408","-63","8115","-138","-24","-9","0","28.1875","0.01435797","0.007847555","0.9937465","0.06754681","0.3159586","0.04091291","-0.2005572","2.25183","43.88927","0.4524519","0.829284","-0.2564619","3.107922","0.7089138","-2.278638","0.9938815","2.386368","1.008","1","1045989","0"
"7.4592474","shake","1057629131","1045993","404","-33","8135","-111","-20","-7","0","28.15625","0.01376245","0.006490456","0.9938357","0.07320936","0.2785625","0.06417697","-0.2009249","2.253167","43.88963","0.3517647","0.7961002","-0.2569103","3.109499","0.6086751","-2.313399","0.9936696","2.392133","1.008","1","1045994","0"
"7.4635981","shake","1057633164","1045997","402","-81","8160","-119","-20","-7","1","28.14063","0.01449506","0.006583381","0.9937434","0.04680624","0.1545057","0.0243007","-0.2012113","2.253911","43.88992","0.4374049","0.8142062","-0.2571997","3.110199","0.6946046","-2.295993","0.9945166","2.398762","1.009","1","1045998","0"
"7.4678933","shake","1057637198","1046001","392","-54","8153","-108","-16","-10","0","28.1875","0.01339848","0.008095422","0.9953855","0.06958897","0.09427331","0.02182108","-0.2016512","2.254695","43.89024","0.4659735","0.771163","-0.2575559","3.110788","0.7235294","-2.339625","0.9955086","2.448946","1.008","1","1046003","0"
"7.4740666","shake","1057644256","1046008","392","-51","8126","-122","-11","-3","1","28.0625","0.01259254","0.008319828","0.9951943","0.03184124","-0.0195185","0.1464693","-0.2019658","2.254927","43.89091","0.4789818","0.7249196","-0.2578705","3.11102","0.7368523","-2.356702","0.994526","2.464007","1.009","1","1046009","0"
"7.498537","shake","1057668458","1046032","398","-65","8134","-95","-22","-9","7","28.10938","0.01432938","0.007509449","0.9937633","-0.09873858","0.2198067","-0.01376745","-0.2005882","2.256661","43.89327","0.4334305","0.7965284","-0.2564929","3.112754","0.6899234","-2.316226","0.9940251","2.416795","1.008","1","1046033","0"
"7.5035897","shake","1057673500","1046037","398","-29","8129","-129","-14","-10","3","28.10938","0.01502269","0.005466226","0.9930528","-0.05925624","0.1058686","-0.04568499","-0.2003417","2.257384","43.89324","0.3312064","0.863104","-0.2562209","3.113599","0.5874273","-2.250494","0.9933547","2.325897","1.008","1","1046038","0"
"7.5083564","shake","1057678542","1046042","394","-43","8175","-117","-21","-4","3","28.07813","0.01453909","0.007600156","0.9952991","-0.05061807","0.2039742","0.08545072","-0.2001362","2.258342","43.89357","0.437505","0.836879","-0.2560409","3.114675","0.6564353","-2.260072","0.9954246","2.353473","1.008","1","1046043","0"
"7.5129528","shake","1057682575","1046046","392","-99","8153","-95","-20","-2","3","28.0625","0.01476154","0.007506288","0.9949118","-0.04154197","0.222727","0.1261355","-0.1999643","2.259323","43.89431","0.4951568","0.8242625","-0.2558452","3.115627","0.751002","-2.291365","0.9952782","2.411298","1.009","1","1046047","0"
