host_time_s,stage,timestamp_us,sequence,raw_temperature,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,temperature_c,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,roll_acc_deg,pitch_acc_deg,roll_gyro_deg,pitch_gyro_deg,roll_residual_deg,pitch_residual_deg,accel_norm_g,accel_residual_deg,dt_ms,gyro_bias_ready,imu_data_ready_count,imu_poll_ready_count,fusion_acceleration_error_deg,fusion_acceleration_recovery_trigger,fusion_accel_correction_count,fusion_accelerometer_ignored,fusion_acceleration_recovery,fusion_angular_rate_recovery,fusion_accel_norm_rejected
9.100384200006374,shake,2230464688,2209124,412,14,8164,-114,-15,-8,2,28.15625,0.013423359952867031,-0.002294423058629036,0.9949048161506653,-0.008600247092545033,0.048182010650634766,0.0033880677074193954,-0.18759264051914215,0.08871740102767944,18.06852912902832,-0.13213375210762024,0.7729917168617249,-0.11779724061489105,0.7371006608009338,-0.014336511492729187,0.035891056060791016,0.994998037815094,0.03864846006035805,1.0080000162124634,1,2209126,0,0.028633425012230873,0.0,2119951,0,0,0,0
9.11033199999656,shake,2230474772,2209134,400,25,8140,-102,-13,-9,0,28.203125,0.012501198798418045,-0.002313746837899089,0.9939730167388916,0.04162684828042984,-0.022130485624074936,-0.008921350352466106,-0.1877056062221527,0.08883452415466309,18.068500518798828,-0.1333715170621872,0.7205691337585449,-0.11791021376848221,0.7372177839279175,-0.015461303293704987,-0.01664865016937256,0.9940543174743652,0.022720683366060257,1.0080000162124634,1,2209135,0,0.022529631853103638,0.0,2119961,0,0,0,0
9.120314500003587,shake,2230484856,2209144,412,8,8153,-112,-14,-8,3,28.21875,0.013233071193099022,-0.0018396737286821008,0.9946050047874451,-0.012619970366358757,0.03836829215288162,-0.018250342458486557,-0.1875724494457245,0.08889764547348022,18.06837272644043,-0.10478681325912476,0.7573798298835754,-0.11777705699205399,0.7372809052467346,0.01299024373292923,0.02009892463684082,0.9946586489677429,0.02393142692744732,1.0080000162124634,1,2209145,0,0.0242722537368536,0.0,2119970,0,0,0,0
9.130263099999866,shake,2230494939,2209154,406,25,8149,-127,-14,-10,2,28.171875,0.014492521062493324,-0.0019182560499757528,0.9945892691612244,0.011309340596199036,-0.0400528609752655,-0.04615730419754982,-0.18744125962257385,0.08860272169113159,18.068073272705078,-0.1197599396109581,0.8374484777450562,-0.11765860766172409,0.7370226979255676,-0.002101331949234009,0.10042577981948853,0.9945878386497498,0.10044775903224945,1.0089999437332153,1,2209155,0,0.10090827196836472,0.0,2119980,0,0,0,0
9.140091199995368,shake,2230505023,2209164,398,2,8142,-122,-11,-8,1,28.109375,0.014091869816184044,-0.0011624065227806568,0.9933146834373474,0.023155806586146355,-0.04426118731498718,-0.01763184368610382,-0.187394380569458,0.08894217014312744,18.06772804260254,-0.06704919785261154,0.8127836585044861,-0.1175989881157875,0.7373254299163818,0.05560312047600746,0.0770527720451355,0.9936046600341797,0.09502018988132477,1.0080000162124634,1,2209165,0,0.09536854922771454,0.0,2119990,0,0,0,0
9.15042099999846,shake,2230515106,2209174,404,21,8156,-97,-13,-8,3,28.15625,0.013172585517168045,-0.0016241628909483552,0.9943853616714478,-0.010980494320392609,-0.02454366348683834,-0.011843194253742695,-0.1874047964811325,0.08901137113571167,18.067459106445312,-0.09546627104282379,0.7567606568336487,-0.11758438497781754,0.7373805642127991,0.022118113934993744,0.01938009262084961,0.9945508241653442,0.02940746396780014,1.0080000162124634,1,2209175,0,0.029671937227249146,0.0,2120000,0,0,0,0
9.16027419999591,shake,2230525189,2209184,398,14,8146,-116,-11,-8,0,28.109375,0.013620083220303059,-0.0011660456657409668,0.9937624931335449,0.0281967855989933,-0.09918025881052017,0.018657434731721878,-0.18717044591903687,0.08876430988311768,18.067386627197266,-0.06722880899906158,0.7852216958999634,-0.11739006638526917,0.7370991706848145,0.03516346961259842,0.050703585147857666,0.9940142035484314,0.06170351058244705,1.0089999437332153,1,2209185,0,0.06198842450976372,0.0,2120010,0,0,0,0
9.170255100005306,shake,2230535273,2209194,408,17,8133,-124,-11,-9,2,28.1875,0.014161737635731697,-0.00162098731379956,0.9936919808387756,-0.00583591777831316,-0.06443563848733902,-0.02665594592690468,-0.186991885304451,0.08861559629440308,18.06718635559082,-0.09346523880958557,0.8165023326873779,-0.11719648540019989,0.7369988560676575,0.021785646677017212,0.08855170011520386,0.993654727935791,0.09119220077991486,1.0089999437332153,1,2209195,0,0.09158605337142944,0.0,2120020,0,0,0,0
9.180497800000012,shake,2230545357,2209204,424,4,8138,-93,-14,-8,2,28.3125,0.012980533763766289,-0.0015844145091250539,0.9939906001091003,0.021706953644752502,0.029011502861976624,-0.012598906643688679,-0.18701308965682983,0.08880704641342163,18.067018508911133,-0.0757279321551323,0.7411094903945923,-0.1172151267528534,0.7372043132781982,0.0414871945977211,0.003905177116394043,0.994079053401947,0.04167058691382408,1.0089999437332153,1,2209205,0,0.04173332080245018,0.0,2120030,0,0,0,0
9.190529100000276,shake,2230555440,2209214,390,15,8134,-105,-17,-10,3,28.046875,0.01306507270783186,-0.0015272620366886258,0.993697464466095,0.008602329529821873,0.06238655000925064,-0.021867023780941963,-0.186932772397995,0.08894610404968262,18.066905975341797,-0.08806060999631882,0.7531910538673401,-0.11712953448295593,0.7374130487442017,0.014018826186656952,0.015778005123138428,0.9938552379608154,0.021106230095028877,1.0089999437332153,1,2209215,0,0.021457111462950706,0.0,2120040,0,0,0,0
